date,timestamp,cryptocurrency,price,open_price,close_price,high_price,low_price,volume_24h,market_cap,price_change,price_change_pct,log_return,volatility_7d
2021-08-13,2021-08-13T00:00:00Z,eth,3324.26,3047.29,3324.26,3328.83,3035.99,1440675493.43,NA,NA,NA,NA,NA
2021-08-14,2021-08-14T00:00:00Z,eth,3266.71,3324.26,3266.71,3332.19,3208.8,761182928.57,NA,-57.55000000000018,-1.7312123600440432,-0.017463730720935752,NA
2021-08-15,2021-08-15T00:00:00Z,eth,3311.12,3266.71,3311.12,3323.3,3115.33,999629719.78,NA,44.409999999999854,1.3594717621092656,0.013503138508738617,NA
2021-08-16,2021-08-16T00:00:00Z,eth,3147.63,3311.12,3147.63,3337.45,3137.59,1207480563.4,NA,-163.48999999999978,-4.937604194351152,-0.050636712030731015,NA
2021-08-17,2021-08-17T00:00:00Z,eth,3011.96,3147.63,3011.96,3292.09,2994.41,1624081267.21,NA,-135.67000000000007,-4.310227059724303,-0.04405875906758237,NA
2021-08-18,2021-08-18T00:00:00Z,eth,3013.52,3011.96,3013.52,3125.9,2952.86,1162842776.74,NA,1.5599999999999454,0.05179351651416475,5.178010830192355e-4,NA
2021-08-19,2021-08-19T00:00:00Z,eth,3184.74,3013.52,3184.74,3187.36,2963.91,1067409385.98,NA,171.2199999999998,5.681727680586146,0.0552618223189388,NA
2021-08-20,2021-08-20T00:00:00Z,eth,3286.5,3184.74,3286.5,3301.32,3179.27,1211687408.42,NA,101.76000000000022,3.195237287816277,0.031452515682554805,3.8779146198784518
2021-08-21,2021-08-21T00:00:00Z,eth,3226.59,3286.5,3226.59,3310.73,3208.73,697445564.75,NA,-59.909999999999854,-1.8229119123687743,-0.01839731671397746,3.884497863709031
2021-08-22,2021-08-22T00:00:00Z,eth,3241.65,3226.59,3241.65,3274.41,3130.12,653906471.77,NA,15.059999999999945,0.4667466272442411,0.004656607427492179,3.842572674771293
2021-08-23,2021-08-23T00:00:00Z,eth,3322.71,3241.65,3322.71,3378.69,3234.59,1251116527.27,NA,81.05999999999995,2.5005784091434835,0.02469825559048373,3.319677670169046
